t,p,n,nu_0,mu,gamma,no_edges,bic value,Precision_1,Precision_2,Precision_3,precision_avg,Recall_1,Recall_2,Recall_3,recall_avg,F1,,,F1_avg,Time(sec),mask_diag
3,65,200,0.0001,1.148951000187311e-06,1,6238.0,150914.22903554508,0.24895833333333334,0.2755741127348643,0.3,0.27484364141765116,1.0,1.0,1.0,1.0,0.3986655546288574,0.43207855973813425,0.4615384615384615,0.43118015808122107,2.283161163330078,True
3,65,200,0.0001,1.289890261253308e-06,1,6238.0,150914.22903554508,0.24895833333333334,0.2755741127348643,0.3,0.27484364141765116,1.0,1.0,1.0,1.0,0.3986655546288574,0.43207855973813425,0.4615384615384615,0.43118015808122107,2.298017740249634,True
3,65,200,0.0001,1.448118227674536e-06,1,4752.0,(119144.04993616857-9.427333225175971e-08j),0.24879807692307693,0.2710843373493976,0.2956730769230769,0.2718524458700882,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41133455210237657,0.4392857142857142,0.41278538812785387,2.2487545013427734,True
3,65,200,0.0001,1.6257556664437935e-06,1,6237.0,150892.23318673365,0.24895833333333334,0.27586206896551724,0.3,0.2749391727493917,1.0,1.0,1.0,1.0,0.3986655546288574,0.4324324324324324,0.4615384615384615,0.4312977099236641,2.2832226753234863,True
3,65,200,0.0001,1.8251834943190461e-06,1,5258.0,(125227.31783744926+628.3185307179587j),0.24879807692307693,0.27141133896260555,0.2956730769230769,0.2719614921780987,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41171088746569073,0.4392857142857142,0.41291108404384896,2.2601993083953857,True
3,65,200,0.0001,2.049074689815846e-06,1,5257.5,(125227.31783737348+628.3185307179587j),0.24879807692307693,0.27141133896260555,0.2956730769230769,0.2719614921780987,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41171088746569073,0.4392857142857142,0.41291108404384896,2.252246856689453,True
3,65,200,0.0001,2.3004301197729215e-06,1,4750.5,(119144.04941984803-1256.6370613326785j),0.24879807692307693,0.27141133896260555,0.2956730769230769,0.2719614921780987,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41171088746569073,0.4392857142857142,0.41291108404384896,2.239711284637451,True
3,65,200,0.0001,2.5826187606826746e-06,1,5257.5,(125227.31783737348+628.3185307179587j),0.24879807692307693,0.27141133896260555,0.2956730769230769,0.2719614921780987,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41171088746569073,0.4392857142857142,0.41291108404384896,2.243652820587158,True
3,65,200,0.0001,2.899422853882881e-06,1,6236.0,150870.2373821598,0.24895833333333334,0.27586206896551724,0.3,0.2749391727493917,1.0,1.0,1.0,1.0,0.3986655546288574,0.4324324324324324,0.4615384615384615,0.4312977099236641,2.279627799987793,True
3,65,200,0.0001,3.2550885998350565e-06,1,5257.5,(125227.31783737348+628.3185307179587j),0.24879807692307693,0.27141133896260555,0.2956730769230769,0.2719614921780987,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41171088746569073,0.4392857142857142,0.41291108404384896,2.2508580684661865,True
