t,p,n,nu_0,mu,gamma,no_edges,bic value,precision,,,,,,,,precision_avg,recall,,,,,,,,recall_avg,F1,,,,,,,,F1_avg,Time(sec),mask_diag
8,65,2000,0.0005,1.1097524964120721e-05,20,10485.5,365148.5465287628,0.07232267037552156,0.07103064066852367,0.053824362606232294,0.08131241084165478,0.09728183118741059,0.06591865357643759,0.06676136363636363,0.0673352435530086,0.07193354542241075,0.9811320754716981,1.0,0.9743589743589743,0.9661016949152542,0.9444444444444444,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9736842105263158,0.13471502590673576,0.13263979193758127,0.10201342281879194,0.15,0.17639429312581065,0.12352168199737187,0.125,0.1260053619302949,0.13396971691902568,7.516533136367798,True
8,65,2000,0.0005,1.0116379797662071e-05,20,10623.5,365780.25810102694,0.07162534435261708,0.07073509015256588,0.05299860529986053,0.07994389901823282,0.09550561797752809,0.06545961002785515,0.06591865357643759,0.06789250353606789,0.07124148768989,0.9811320754716981,1.0,0.9743589743589743,0.9661016949152542,0.9444444444444444,0.9791666666666666,0.9791666666666666,1.0,0.9760765550239234,0.13350449293966624,0.13212435233160622,0.10052910052910054,0.14766839378238342,0.17346938775510207,0.12271540469973889,0.12352168199737187,0.1271523178807947,0.13279088689991866,7.517941474914551,True
8,65,2000,0.0005,9.221978823334321e-06,20,10733.5,366047.53895748773,0.07123287671232877,0.07005494505494506,0.05255878284923928,0.07894736842105263,0.09444444444444444,0.06500691562932227,0.06564245810055866,0.0670391061452514,0.07061266874350987,0.9811320754716981,1.0,0.9743589743589743,0.9661016949152542,0.9444444444444444,0.9791666666666666,0.9791666666666666,1.0,0.9760765550239234,0.13282247765006386,0.13093709884467267,0.09973753280839896,0.14596670934699105,0.17171717171717174,0.12191958495460439,0.12303664921465968,0.1256544502617801,0.131697869593286,7.504910469055176,True
8,65,2000,0.0005,8.406652885618316e-06,20,10802.5,366533.5075218618,0.07084468664850137,0.06986301369863014,0.0521978021978022,0.07840440165061899,0.09392265193370165,0.0644718792866941,0.06509695290858726,0.0664819944598338,0.07015130674002751,0.9811320754716981,1.0,0.9743589743589743,0.9661016949152542,0.9444444444444444,0.9791666666666666,0.9791666666666666,1.0,0.9760765550239234,0.1321473951715375,0.13060179257362356,0.09908735332464148,0.14503816793893132,0.1708542713567839,0.12097812097812095,0.12207792207792206,0.12467532467532468,0.13089509143407121,7.573092937469482,True
8,65,2000,0.0005,7.663410868007463e-06,20,10882.5,366703.6396011418,0.06998654104979811,0.06957708049113233,0.05191256830601093,0.07808219178082192,0.09315068493150686,0.06429548563611491,0.06456043956043957,0.06611570247933884,0.06970784213223988,0.9811320754716981,1.0,0.9743589743589743,0.9661016949152542,0.9444444444444444,0.9791666666666666,0.9791666666666666,1.0,0.9760765550239234,0.13065326633165827,0.1301020408163265,0.09857328145265888,0.14448669201520914,0.16957605985037405,0.12066752246469832,0.12113402061855669,0.12403100775193798,0.130122787434221,7.591134786605835,True
8,65,2000,0.0005,6.985879746785249e-06,20,10957.5,367238.1897184435,0.06951871657754011,0.06891891891891892,0.051490514905149054,0.07859078590785908,0.0918918918918919,0.06486486486486487,0.06394557823129252,0.0653950953678474,0.06933874513783189,0.9811320754716981,1.0,0.9743589743589743,0.9830508474576272,0.9444444444444444,1.0,0.9791666666666666,1.0,0.9808612440191388,0.12983770287141072,0.12895069532237674,0.0978120978120978,0.14554579673776663,0.16748768472906406,0.1218274111675127,0.12005108556832694,0.12276214833759588,0.12952140262201864,7.576275110244751,True
8,65,2000,0.0005,6.3682499447185865e-06,20,11027.5,367481.20764336624,0.06933333333333333,0.06873315363881402,0.05114401076716016,0.07827260458839407,0.09152086137281291,0.06442953020134229,0.06385869565217392,0.06495263870094722,0.06903519110961441,0.9811320754716981,1.0,0.9743589743589743,0.9830508474576272,0.9444444444444444,1.0,0.9791666666666666,1.0,0.9808612440191388,0.12951432129514323,0.12862547288776796,0.09718670076726342,0.14500000000000002,0.1668711656441718,0.12105926860025222,0.11989795918367346,0.12198221092757307,0.128991662733994,7.584695816040039,True
8,65,2000,0.0005,5.805225516094895e-06,20,11066.5,367918.54270043015,0.0692410119840213,0.06845637583892618,0.051075268817204304,0.07754010695187166,0.09187749667110519,0.06391478029294274,0.06368563685636856,0.064343163538874,0.06879812520924004,0.9811320754716981,1.0,0.9743589743589743,0.9830508474576272,0.9583333333333334,1.0,0.9791666666666666,1.0,0.9832535885167464,0.12935323383084577,0.12814070351758794,0.09706257982120052,0.14374225526641884,0.16767922235722962,0.12015018773466833,0.11959287531806616,0.12090680100755667,0.1285982478097622,7.6403326988220215,True
8,65,2000,0.0005,5.291978735958436e-06,20,11150.5,368064.3325744069,0.06905710491367861,0.068,0.05186170212765957,0.07733333333333334,0.09187749667110519,0.06357615894039735,0.0646900269541779,0.06417112299465241,0.06882186302282953,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9583333333333334,1.0,1.0,1.0,0.9880382775119617,0.12903225806451613,0.12734082397003746,0.0986093552465234,0.14338689740420274,0.16767922235722962,0.1195516811955168,0.12151898734177216,0.1206030150753769,0.128680479825518,7.645486116409302,True
8,65,2000,0.0005,4.824108704165373e-06,20,11203.5,368380.2120743102,0.06905710491367861,0.0678191489361702,0.05172413793103448,0.07671957671957672,0.09247027741083223,0.06324110671936758,0.0642570281124498,0.06374501992031872,0.06864533244901343,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12903225806451613,0.12702366127023662,0.09836065573770492,0.14233128834355827,0.16887816646562123,0.11895910780669143,0.12075471698113208,0.1198501872659176,0.12839199875949758,7.646633863449097,True
8,65,2000,0.0005,4.397603609302721e-06,20,11257.5,368769.06441126735,0.06869220607661823,0.06763925729442971,0.05131578947368421,0.0764163372859025,0.09198423127463863,0.06282722513089005,0.06374501992031872,0.0633245382585752,0.06824925816023739,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12839506172839507,0.1267080745341615,0.09762202753441802,0.14180929095354522,0.1680672268907563,0.11822660098522166,0.1198501872659176,0.11910669975186106,0.12769895126465144,7.675934791564941,True
8,65,2000,0.0005,4.0088063288984645e-06,20,11319.5,369060.68191754963,0.06788511749347259,0.06710526315789474,0.050980392156862744,0.07552083333333333,0.09138381201044386,0.0625,0.06315789473684211,0.06266318537859007,0.06765811407092662,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.126984126984127,0.12577065351418001,0.09701492537313432,0.14026602176541716,0.16706443914081145,0.11764705882352941,0.11881188118811882,0.11793611793611791,0.12666360715924735,7.660779237747192,True
8,65,2000,0.0005,3.6543830709572543e-06,20,11371.5,369133.5805850971,0.06762028608582575,0.06692913385826772,0.050913838120104436,0.07522697795071336,0.09114583333333333,0.0625,0.06282722513089005,0.06233766233766234,0.06744868035190615,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12652068126520682,0.12546125461254612,0.0968944099378882,0.13975903614457832,0.16666666666666666,0.11764705882352941,0.11822660098522166,0.11735941320293398,0.12629652226967664,7.696367979049683,True
8,65,2000,0.0005,3.33129478793467e-06,20,11429.5,369376.60108918685,0.06718346253229975,0.06640625,0.050518134715025906,0.07493540051679587,0.0907911802853437,0.0622568093385214,0.06258148631029987,0.061696658097686374,0.06704453441295546,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12575574365175332,0.12454212454212454,0.09617755856966707,0.13925570228091236,0.166073546856465,0.11721611721611722,0.1177914110429448,0.1162227602905569,0.12558774457758226,7.692206859588623,True
8,65,2000,0.0005,3.0367711180354605e-06,20,11483.5,369911.1673450984,0.06701030927835051,0.06614785992217899,0.05025773195876289,0.07426376440460948,0.09009009009009009,0.06177606177606178,0.0622568093385214,0.061068702290076333,0.0666130329847144,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12545235223160434,0.12408759124087591,0.09570552147239264,0.1380952380952381,0.16489988221436983,0.11636363636363635,0.11721611721611722,0.11510791366906473,0.1248303934871099,7.699867010116577,True
8,65,2000,0.0005,2.768286630392067e-06,20,11539.5,369959.75445691927,0.06675224646983312,0.06555269922879177,0.05,0.07407407407407407,0.08974358974358974,0.06161745827984596,0.06201550387596899,0.060759493670886074,0.06631427198462278,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.125,0.12303980699638117,0.09523809523809523,0.13776722090261284,0.1643192488262911,0.11608222490931078,0.1167883211678832,0.11455847255369928,0.12430565981083921,7.726855039596558,True
8,65,2000,0.0005,2.523539170434766e-06,20,11582.5,370105.5167945102,0.0663265306122449,0.06521739130434782,0.049681528662420385,0.07341772151898734,0.08917197452229299,0.06130268199233716,0.061381074168797956,0.0605296343001261,0.06588160407383832,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12425328554360814,0.12244897959183672,0.09466019417475728,0.13663133097762073,0.16336056009334887,0.11552346570397111,0.11566265060240964,0.11414982164090369,0.1235452103849597,7.73877739906311,True
8,65,2000,0.0005,2.300430119772917e-06,20,11635.5,370275.640234938,0.06615776081424936,0.06513409961685823,0.049429657794676805,0.07323232323232323,0.08894536213468869,0.060991105463786534,0.06130268199233716,0.06037735849056604,0.06569343065693431,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.1239570917759237,0.12230215827338127,0.09420289855072463,0.136310223266745,0.1629802095459837,0.11497005988023952,0.11552346570397111,0.11387900355871887,0.1232142857142857,7.761867046356201,True
8,65,2000,0.0005,2.097046401323231e-06,20,11662.5,370348.5348012613,0.06615776081424936,0.06505102040816327,0.0493046776232617,0.07313997477931904,0.08883248730964467,0.060759493670886074,0.061381074168797956,0.06015037593984962,0.0655893536121673,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.1239570917759237,0.12215568862275449,0.09397590361445783,0.136150234741784,0.1627906976744186,0.11455847255369928,0.11566265060240964,0.11347517730496454,0.12303120356612186,7.769144058227539,True
8,65,2000,0.0005,1.9116440753857036e-06,20,11704.5,370372.8269417518,0.06573957016434892,0.06496815286624204,0.04905660377358491,0.07277289836888332,0.08827238335435057,0.06060606060606061,0.061068702290076333,0.05977584059775841,0.065279091769158,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12322274881516587,0.12200956937799043,0.09352517985611511,0.13551401869158877,0.161849710982659,0.1142857142857143,0.11510791366906473,0.1128084606345476,0.12248520710059174,7.818496942520142,True
8,65,2000,0.0005,1.7426333860096507e-06,20,11742.5,370470.01715146046,0.06557377049180328,0.0648854961832061,0.04893350062735257,0.07268170426065163,0.08816120906801007,0.060453400503778336,0.06091370558375635,0.05977584059775841,0.06516606327719188,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12293144208037825,0.1218637992831541,0.09330143540669857,0.13535589264877482,0.16166281755196305,0.11401425178147269,0.11483253588516747,0.1128084606345476,0.1222862206468764,7.829902172088623,True
8,65,2000,0.0005,1.5885651294280527e-06,20,11761.5,370445.7242484735,0.06557377049180328,0.0648854961832061,0.04887218045112782,0.07268170426065163,0.08816120906801007,0.060453400503778336,0.06091370558375635,0.05962732919254658,0.06513530522341095,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12293144208037825,0.1218637992831541,0.09318996415770608,0.13535589264877482,0.16166281755196305,0.11401425178147269,0.11483253588516747,0.11254396248534583,0.12223206377325066,7.834781646728516,True
8,65,2000,0.0005,1.448118227674533e-06,20,11789.5,370615.8230977864,0.06532663316582915,0.06463878326996197,0.04881101376720901,0.07240948813982521,0.08816120906801007,0.06037735849056604,0.060836501901140684,0.05962732919254658,0.06501256281407035,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.1224970553592462,0.12142857142857143,0.09307875894988066,0.13488372093023254,0.16166281755196305,0.11387900355871887,0.1146953405017921,0.11254396248534583,0.12201591511936341,7.859511852264404,True
8,65,2000,0.0005,1.3200884008314168e-06,20,11835.5,370761.591708136,0.06516290726817042,0.06431273644388398,0.04868913857677903,0.07231920199501247,0.0880503144654088,0.06015037593984962,0.0606826801517067,0.05955334987593052,0.06484962406015038,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12220916568742654,0.12085308056872036,0.09285714285714287,0.13472706155632985,0.1614763552479815,0.11347517730496454,0.11442193087008344,0.11241217798594849,0.12172890326374596,7.881578683853149,True
8,65,2000,0.0005,1.203377840777588e-06,20,11858.5,370688.69821922947,0.06491885143570537,0.06423173803526448,0.048628428927680795,0.07231920199501247,0.08782936010037641,0.06,0.06060606060606061,0.05947955390334572,0.06473807662236122,0.9811320754716981,1.0,1.0,0.9830508474576272,0.9722222222222222,1.0,1.0,1.0,0.9904306220095693,0.12177985948477754,0.12071005917159765,0.09274673008323424,0.13472706155632985,0.16110471806674337,0.11320754716981131,0.1142857142857143,0.11228070175438597,0.1215323645970938,7.865238904953003,True
8,65,2000,0.0005,1.096985797892384e-06,20,11875.5,370761.59238187724,0.06483790523690773,0.06423173803526448,0.048567870485678705,0.07329192546583851,0.08771929824561403,0.0599250936329588,0.060453400503778336,0.0594059405940594,0.06479313036690086,0.9811320754716981,1.0,1.0,1.0,0.9722222222222222,1.0,1.0,1.0,0.992822966507177,0.1216374269005848,0.12071005917159765,0.09263657957244656,0.1365740740740741,0.16091954022988506,0.11307420494699648,0.11401425178147269,0.11214953271028036,0.12164736919243734,7.869975566864014,True
8,65,2000,0.0005,1e-06,20,11936.5,371028.8763747932,0.06575682382133995,0.06390977443609022,0.048207663782447466,0.0728395061728395,0.08717310087173101,0.05977584059775841,0.060225846925972396,0.059186189889025895,0.06462637874786391,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,1.0,1.0,0.9952153110047847,0.12339930151338765,0.12014134275618375,0.09198113207547169,0.13578826237054084,0.16,0.1128084606345476,0.1136094674556213,0.11175785797438884,0.12137126185266228,7.904447078704834,True
