rd_seed,L,p,N,Lamb1,Lamb2,tau_sq,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1995,10,250,5000,0.001,0.1,0.00103532184329566,0.0235553322518561,0.971933918650225,0.045985030429953,0.723480249935328,0.298486871867581,351886966.801934,151.584999999999
1995,10,250,5000,0.001,0.1,0.000943787827777537,0.023233503760025,0.972786802065739,0.04537145768339,0.723477519473397,0.298382711903263,351887064.456978,151.728999999999
1995,10,250,5000,0.001,0.1,0.000860346441668451,0.0228401698512504,0.972361135237341,0.0446216958643328,0.723474727257202,0.298278103241448,351887162.341612,151.571
1995,10,250,5000,0.001,0.1,0.000784282206133768,0.02246186425807,0.974723068865086,0.0439013231672711,0.723471869123504,0.298173045684667,351887260.452468,151.416000000001
1995,10,250,5000,0.001,0.1,0.000714942898659758,0.0222816608460692,0.975856052144678,0.0435581645957751,0.723468940747272,0.298067532711605,351887358.791265,151.653
1995,10,250,5000,0.001,0.1,0.000651733960488242,0.0266829334971052,0.971689157954117,0.0519280458018503,0.723490523470964,0.2992120992338,351886300.913809,140.846
1995,10,250,5000,0.001,0.1,0.000594113398496503,0.0263459716035275,0.971326097386479,0.0512888522507158,0.723486789094599,0.299087745564436,351886420.45436,140.633
1995,10,250,5000,0.001,0.1,0.000541587137807948,0.0259796822148986,0.972278721226462,0.0505948930277506,0.723482974106529,0.298962782036903,351886540.362263,141.018
1995,10,250,5000,0.001,0.1,0.0004937047852839,0.0255176344417259,0.971724840693003,0.049716703645583,0.723479072580479,0.298837122987142,351886660.718135,140.568000000001
1995,10,250,5000,0.001,0.1,0.00045005576757005,0.0249792198238673,0.972234770478837,0.0486925095557515,0.723475077942629,0.298710652863957,351886781.629261,141.165000000001
1995,10,250,5000,0.001,0.1,0.000410265810582719,0.0243613613594339,0.971454564765544,0.0475185311283699,0.723470982779474,0.298583220717337,351886903.233599,141.118999999999
1995,10,250,5000,0.001,0.1,0.000373993730247879,0.0238924302027084,0.972268199918709,0.0466273331194164,0.72346677861614,0.298454634747814,351887025.703825,140.788999999997
1995,10,250,5000,0.001,0.1,0.000340928506974681,0.0234873319259637,0.973012079831933,0.045855165445882,0.723462455670484,0.298324656739652,351887149.251596,141.164000000001
1995,10,250,5000,0.001,0.1,0.000310786618778201,0.0229807346088321,0.973693191024653,0.0448886734067877,0.723458002590144,0.29819299614535,351887274.132274,140.681
1995,10,250,5000,0.001,0.1,0.000283309610183932,0.0226459186619187,0.976176014777751,0.0442543015047263,0.723453406179995,0.298059303592767,351887400.650371,141.044000000002
1995,10,250,5000,0.001,0.1,0.000258261876068267,0.0277089715293485,0.971439530149484,0.0538687071995449,0.7234709482375,0.299181394314335,351886374.728117,130.357
1995,10,250,5000,0.001,0.1,0.000235428641432242,0.0269789954479037,0.972035550332279,0.0524898013324448,0.723465127123196,0.299019787489495,351886532.186258,130.297999999999
1995,10,250,5000,0.001,0.1,0.000214614119785841,0.0264487207631911,0.972671553592606,0.051483907896795,0.723459112929435,0.298854172054447,351886693.136858,130.380000000001
1995,10,250,5000,0.001,0.1,0.000195639834351706,0.0259465382077345,0.971908344726722,0.0505294964301081,0.72345288087975,0.298683737879489,351886858.313961,129.853999999999
1995,10,250,5000,0.001,0.1,0.000178343087693191,0.0255707986402469,0.972557223190502,0.0498159211380399,0.723446402931555,0.298507541598018,351887028.56933,130.346999999998
1995,10,250,5000,0.001,0.1,0.000162575566644379,0.0249374940773335,0.973076934306045,0.0486146494625704,0.723439647524172,0.298324484889954,351887204.889321,130.178
1995,10,250,5000,0.001,0.1,0.000148202070579886,0.0242791693390418,0.973632109443089,0.0473633937384121,0.723432579322805,0.298133289379969,351887388.414678,130.133999999998
1995,10,250,5000,0.001,0.1,0.000135099352119803,0.0235154787147189,0.97440887224455,0.0459107395039249,0.723425158955376,0.297932468043124,351887580.464085,130.186000000002
1995,10,250,5000,0.001,0.1,0.000123155060329283,0.0299289772527784,0.973265580558432,0.058057447788688,0.723435786309921,0.298970888381344,351886656.794758,119.587000000003
1995,10,250,5000,0.001,0.1,0.000112266777351081,0.0289632015794262,0.972396194086025,0.0562369942739309,0.723426280490793,0.298710501434204,351886912.937174,119.663
1995,10,250,5000,0.001,0.1,0.000102341140210545,0.0277398105741401,0.973687415044562,0.0539289846868503,0.723416286643255,0.29843197366837,351887185.797403,120.532999999999
1995,10,250,5000,0.001,0.1,9.32930402628468e-05,0.0266862322731825,0.972784610456788,0.051934960357608,0.723405749517606,0.298132008224086,351887478.358715,119.292999999998
1995,10,250,5000,0.001,0.1,8.50448934180267e-05,0.0260056868593757,0.974150394185059,0.05064543088018,0.723394609193368,0.297806781677262,351887794.088839,119.678
1995,10,250,5000,0.001,0.1,7.75259748862946e-05,0.0253577999673332,0.975757739396709,0.0494151695976941,0.723382800136744,0.297451874511435,351888137.027399,120.071
1995,10,250,5000,0.001,0.1,7.06718127392749e-05,0.0323225443819607,0.975194539960278,0.0625538675032171,0.723382693924179,0.298252438182081,351887502.014383,110.112999999998
1995,10,250,5000,0.001,0.1,6.44236350872137e-05,0.0314243880636774,0.97436701571796,0.0608673091453742,0.723367632845284,0.297757936312776,351887994.96045,109.953000000001
1995,10,250,5000,0.001,0.1,5.87278661318948e-05,0.0300830558869182,0.972892854808657,0.0583433595608051,0.723351741617377,0.29720808437598,351888540.674258,109.787
1995,10,250,5000,0.001,0.1,5.35356667741072e-05,0.0385552651854686,0.977985363946513,0.0741666699537859,0.723337903619129,0.297771307175965,351888240.448024,99.1749999999993
1995,10,250,5000,0.001,0.1,4.88025158365443e-05,0.0374229188935344,0.978842412169247,0.0720729441964628,0.723316984981112,0.296981215897839,351889052.593061,98.8669999999984
1995,10,250,5000,0.001,0.1,4.44878283112759e-05,0.0562476722021095,0.980944812935705,0.106374918040837,0.723261631633216,0.297266012998758,351889228.813074,87.9150000000009
1995,10,250,5000,0.001,0.1,4.05546073584083e-05,0.0539213491273692,0.980507974241968,0.102202381795781,0.723228689517809,0.296108786655805,351890461.961239,87.7569999999978
1995,10,250,5000,0.001,0.1,3.69691270719502e-05,0.0850604150687212,0.91264608013282,0.155565608729329,0.722992377381734,0.295856056451602,351891612.47509,76.9680000000008
1995,10,250,5000,0.001,0.1,3.37006432927193e-05,0.0812891718404867,0.953204537529885,0.149771851611448,0.722913323023906,0.294134773776452,351893511.387657,76.864999999998
1995,10,250,5000,0.001,0.1,3.07211299886176e-05,0.39669353324751,0.132230494850074,0.198091126418858,0.721853745393561,0.292861408612815,351896572.865601,66.0500000000029
1995,10,250,5000,0.001,0.1,2.80050389418363e-05,0.35550587473475,0.138651294895348,0.199215861123995,0.721561348714577,0.290291237001442,351899486.452923,65.976999999999
1995,10,250,5000,0.001,0.1,2.55290806823952e-05,0.316277034854039,0.147770282639352,0.201119290158537,0.721206250616376,0.287413346985498,351902723.481616,65.8880000000026
1995,10,250,5000,0.001,0.1,2.32720247896041e-05,0.278346335428306,0.160505133694591,0.203252013805095,0.720768276568408,0.284188326124355,351906310.451501,65.8019999999997
1995,10,250,5000,0.001,0.1,2.12145178491063e-05,0.241607849012606,0.177121962566903,0.204045986460662,0.720218931527723,0.28057896352668,351910265.296848,66.1369999999988
1995,10,250,5000,0.001,0.1,1.93389175045523e-05,0.0642879612633385,0.984012419195049,0.120669096784067,0.722017117215837,0.277736035397834,351911263.887085,76.6389999999992
1995,10,250,5000,0.001,0.1,1.76291411809595e-05,0.0611236004498557,0.985066549075024,0.115078926556829,0.721711187414565,0.273553054300581,351915625.743273,76.6440000000002
