rd_seed,L,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime(s)
1997,10,250,5000,2.89942285388288,0.1,0.0447206657531549,1,0.0855556584217334,0.77168497542237,1.55593806545684,13707072.8838392,28.3280000000002
1997,10,250,5000,2.70495973046314,0.1,0.0468869776954562,1,0.0895144270857363,0.778337446916222,1.58346652759923,13761410.8404506,28.278
1997,10,250,5000,2.52353917043477,0.1,0.0493734210526143,1,0.0940487537495122,0.784540911269365,1.60972526533593,13830083.3415212,27.867
1997,10,250,5000,2.35428641432242,0.1,0.051686800129752,1,0.0982446609232434,0.790325862326121,1.63475060992514,13893768.2067757,28.0139999999999
1997,10,250,5000,2.19638537241655,0.1,0.0534019912217954,1,0.101351843174488,0.795720720268107,1.65854488890068,13938270.6830289,28.175
1997,10,250,5000,2.04907468981585,0.1,0.0555059327894872,1,0.105138247600354,0.800751939952455,1.68109607071929,13997804.086454,27.759
1997,10,250,5000,1.9116440753857,0.1,0.0573114445808511,0.999425287356322,0.108373626628072,0.805444160971849,1.7024806768645,14048026.7553924,27.991
1997,10,250,5000,1.78343087693191,0.1,0.0591555668416945,0.998927236123095,0.111664845817434,0.809826150959788,1.72268980315273,14101987.4283109,27.6979999999999
1997,10,250,5000,1.66381688607613,0.1,0.0604738295111486,0.998357383093619,0.114010646315685,0.813915446960596,1.74177079904395,14139436.9646715,28.0369999999998
1997,10,250,5000,1.55222535742705,0.1,0.061762756957288,0.995813974576858,0.116285412625843,0.817729684789831,1.75973683351009,14180493.3204995,27.6599999999999
1997,10,250,5000,1.44811822767453,0.1,0.062946705889436,0.986898095915736,0.118323340255017,0.821287417806585,1.77663056780731,14233157.9341623,27.3330000000001
1997,10,250,5000,1.35099352119803,0.1,0.0639438514828937,0.975315269580592,0.119993431561503,0.824605941169072,1.79250966256294,14284238.6351262,27.5050000000001
1997,10,250,5000,1.26038292967973,0.1,0.0649899534232058,0.942663149749429,0.121571752885152,0.827701379454269,1.80742177210861,14387110.2229684,27.7049999999999
1997,10,250,5000,1.17584955405216,0.1,0.0665850966170386,0.902604782157485,0.123988776761052,0.83058876495904,1.82142407834018,14533608.5407299,27.7260000000001
